"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09",,,,,,,,,,,,,,,,,,,,,,,
,1994–95,," 5,230 ",, 26 , — , — ,, 118 , — , — ,, 137 , — , — ,," 1,171 ", — , — ,," 3,778 ", — , — 
,1995–96,," 5,234 ",, 12 , — , — ,, 128 , — , — ,, 135 , — , — ,," 1,247 ", — , — ,," 3,712 ", — , — 
,1996–97,," 5,609 ",, 14 , — , — ,, 132 , — , — ,, 152 , — , — ,," 1,362 ", — , — ,," 3,949 ", — , — 
,1997–98,," 5,953 ",, 17 , — , — ,, 134 , — , — ,, 295 , — , — ,," 1,417 ", — , — ,," 4,090 ", — , — 
,1998–99,," 6,439 ",, 13 , 4 , 9 ,, 153 , 89 , 64 ,, 219 , 105 , 114 ,," 1,659 ", 816 , 843 ,," 4,395 "," 2,181 "," 2,214 "
,1999–2000,," 6,484 ",, 12 , 3 , 9 ,, 164 , 84 , 80 ,, 200 , 91 , 109 ,," 1,665 ", 749 , 916 ,," 4,443 "," 2,164 "," 2,279 "
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Delaware—Continued,2000–01,," 6,108 ",, 11 , 4 , 7 ,, 168 , 85 , 83 ,, 181 , 80 , 101 ,," 1,510 ", 675 , 835 ,," 4,237 "," 2,110 "," 2,127 "
,2001–02,," 6,614 ",, 15 , 9 , 6 ,, 195 , 95 , 100 ,, 208 , 95 , 113 ,," 1,661 ", 743 , 918 ,," 4,400 "," 2,176 "," 2,224 "
,2002–03,," 6,482 ",, 15 , 5 , 10 ,, 185 , 86 , 99 ,, 241 , 97 , 144 ,," 1,683 ", 747 , 936 ,," 4,358 "," 2,156 "," 2,202 "
,2003–04,," 6,817 ",, 15 , 8 , 8 ,, 215 , 96 , 119 ,, 269 , 121 , 148 ,," 1,760 ", 773 , 987 ,," 4,557 "," 2,279 "," 2,278 "
,2004–05,," 6,951 ",, 20 , 10 , 10 ,, 210 , 99 , 111 ,, 297 , 137 , 160 ,," 1,858 ", 810 ," 1,048 ",," 4,566 "," 2,207 "," 2,359 "
,2005–06,," 7,275 ",, 20 , 8 , 12 ,, 246 , 117 , 129 ,, 361 , 169 , 192 ,," 2,002 ", 887 ," 1,115 ",," 4,646 "," 2,352 "," 2,294 "
,2006–07,," 7,205 ",, 27 , 7 , 20 ,, 237 , 122 , 115 ,, 424 , 201 , 223 ,," 2,034 ", 946 ," 1,088 ",," 4,483 "," 2,219 "," 2,264 "
,2007–08,," 7,388 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,2008–09,," 7,839 ",, 31 , 12 , 19 ,, 246 , 121 , 125 ,, 522 , 249 , 273 ,," 2,438 "," 1,111 "," 1,327 ",," 4,602 "," 2,369 "," 2,233 "
,,,,,,,,,,,,,,,,,,,,,,,
District of Columbia,1992–93,," 3,385 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1993–94,," 3,136 ",, — , — , — ,, 46 , — , — ,, 170 , — , — ,," 2,845 ", — , — ,, 75 , — , — 
,1994–95,," 3,207 ",, 1 , — , — ,, 71 , — , — ,, 180 , — , — ,," 2,870 ", — , — ,, 85 , — , — 
,1995–96,," 2,974 ",, — , — , — ,, 54 , — , — ,, 152 , — , — ,," 2,646 ", — , — ,, 94 , — , — 
,1996–97,," 2,696 ",, — , — , — ,, 66 , — , — ,, 156 , — , — ,," 2,404 ", — , — ,, 70 , — , — 
,1997–98,," 2,853 ",, — , — , — ,, 50 , — , — ,, 195 , — , — ,," 2,522 ", — , — ,, 86 , — , — 
,1998–99,," 2,777 ",, — , — , — ,, 198 , 72 , 126 ,, 168 , 71 , 97 ,," 2,320 ", 939 ," 1,381 ",, 91 , 44 , 47 
,1999–2000,," 2,675 ",, 3 , — , 3 ,, 146 , 67 , 79 ,, 189 , 95 , 94 ,," 2,255 ", 934 ," 1,321 ",, 82 , 44 , 38 
,2000–01,," 2,695 ",, 1 , — , — ,, 63 , — , — ,, 200 , — , — ,," 2,333 ", — , — ,, 98 , — , — 
,2001–02,," 2,808 ",, 3 , — , — ,, 72 , — , — ,, 215 , — , — ,," 2,401 ", — , — ,, 117 , — , — 
,2002–03,," 3,090 ",, 3 , 3 , — ,, 66 , 22 , 44 ,, 209 , 95 , 114 ,," 2,684 "," 1,159 "," 1,525 ",, 128 , 59 , 69 
,2003–04,," 2,725 ",, 2 , 1 , 1 ,, 75 , 30 , 45 ,, 199 , 95 , 104 ,," 2,339 "," 1,012 "," 1,327 ",, 110 , 53 , 57 
,2004–05,," 3,031 ",, 10 , 10 , — ,, 61 , 26 , 35 ,, 239 , 128 , 111 ,," 2,607 "," 1,097 "," 1,510 ",, 114 , 56 , 58 
,2005–06,, — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,2006–07,," 2,944 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,2007–08,," 3,352 ",, 3 , — , 3 ,, 58 , 25 , 33 ,, 277 , 128 , 149 ,," 2,871 "," 1,178 "," 1,693 ",, 144 , 72 , 72 
,2008–09,," 3,517 ",, 2 , 1 , 1 ,, 55 , 26 , 29 ,, 245 , 101 , 144 ,," 3,084 "," 1,312 "," 1,772 ",, 131 , 58 , 73 
,,,,,,,,,,,,,,,,,,,,,,,
Florida,1992–93,," 93,674 ",, 179 , — , — ,," 2,262 ", — , — ,," 11,503 ", — , — ,," 19,262 ", — , — ,," 60,468 ", — , — 
,1993–94,," 89,428 ",, 157 , — , — ,," 2,266 ", — , — ,," 11,812 ", — , — ,," 18,259 ", — , — ,," 56,934 ", — , — 
,1994–95,," 88,032 ",, 151 , — , — ,," 2,437 ", — , — ,," 12,375 ", — , — ,," 17,910 ", — , — ,," 55,159 ", — , — 
,1995–96,," 89,827 ",, 171 , — , — ,," 2,458 ", — , — ,," 12,882 ", — , — ,," 18,501 ", — , — ,," 55,815 ", — , — 
,1996–97,," 89,242 ",, 182 , — , — ,," 2,468 ", — , — ,," 13,178 ", — , — ,," 18,792 ", — , — ,," 54,622 ", — , — 
,1997–98,," 95,082 ",, 220 , — , — ,," 2,635 ", — , — ,," 13,644 ", — , — ,," 20,331 ", — , — ,," 61,252 ", — , — 
,1998–99,," 98,498 ",, 194 , — , — ,," 2,750 ", — , — ,," 14,104 ", — , — ,," 21,051 ", — , — ,," 60,399 ", — , — 
,1999–2000,," 102,386 ",, 242 , — , — ,," 2,856 ", — , — ,," 15,013 ", — , — ,," 21,651 ", — , — ,," 62,624 ", — , — 
,2000–01,," 106,708 ",, 236 , 107 , 129 ,," 3,067 "," 1,464 "," 1,603 ",," 16,092 "," 7,653 "," 8,439 ",," 22,595 "," 10,236 "," 12,359 ",," 64,718 "," 31,310 "," 33,408 "
,2001–02,," 111,112 ",, 288 , 130 , 158 ,," 3,068 "," 1,505 "," 1,563 ",," 17,943 "," 8,487 "," 9,456 ",," 23,608 "," 10,635 "," 12,973 ",," 66,205 "," 32,033 "," 34,172 "
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Florida—Continued,2002–03,," 119,537 ",, 303 , 129 , 174 ,," 3,345 "," 1,686 "," 1,659 ",," 20,067 "," 9,605 "," 10,462 ",," 24,960 "," 11,569 "," 13,391 ",," 70,862 "," 34,734 "," 36,128 "
,2003–04,," 127,484 ",, 363 , 160 , 203 ,," 3,354 "," 1,719 "," 1,635 ",," 22,041 "," 10,456 "," 11,585 ",," 25,835 "," 11,938 "," 13,897 ",," 75,891 "," 37,540 "," 38,351 "
,2004–05,," 131,418 ",, 491 , 222 , 269 ,," 3,545 "," 1,756 "," 1,789 ",," 23,925 "," 11,444 "," 12,481 ",," 26,342 "," 12,375 "," 13,967 ",," 77,115 "," 38,058 "," 39,057 "
,2005–06,," 134,686 ",, 434 , 219 , 215 ,," 4,018 "," 1,979 "," 2,039 ",," 26,495 "," 12,754 "," 13,741 ",," 26,759 "," 12,270 "," 14,489 ",," 76,980 "," 38,028 "," 38,952 "
,2006–07,," 142,284 ",, 405 , 199 , 206 ,," 4,234 "," 2,088 "," 2,146 ",," 28,861 "," 13,809 "," 15,052 ",," 28,099 "," 12,893 "," 15,206 ",," 78,413 "," 38,857 "," 39,556 "
,2007–08,," 149,046 ",, 443 , 221 , 222 ,," 4,255 "," 2,122 "," 2,133 ",," 31,721 "," 14,968 "," 16,753 ",," 30,239 "," 13,780 "," 16,459 ",," 79,596 "," 39,240 "," 40,356 "
,2008–09,," 153,461 ",, 451 , 227 , 224 ,," 4,436 "," 2,186 "," 2,250 ",," 34,079 "," 16,271 "," 17,808 ",," 32,167 "," 14,809 "," 17,358 ",," 78,933 "," 38,934 "," 39,999 "
,,,,,,,,,,,,,,,,,,,,,,,
Georgia,1992–93,," 57,742 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1993–94,," 57,602 ",, 83 , — , — ,, 962 , — , — ,, 541 , — , — ,," 18,938 ", — , — ,," 37,078 ", — , — 
,1994–95,," 56,356 ",, 77 , — , — ,," 1,105 ", — , — ,, 606 , — , — ,," 18,350 ", — , — ,," 36,218 ", — , — 
,1995–96,," 56,660 ",, 66 , — , — ,," 1,063 ", — , — ,, 658 , — , — ,," 18,273 ", — , — ,," 36,600 ", — , — 
,1996–97,," 56,271 ",, 35 , — , — ,," 1,019 ", — , — ,, 983 , — , — ,," 18,331 ", — , — ,," 35,903 ", — , — 
,1997–98,," 58,996 ",, 73 , — , — ,," 1,196 ", — , — ,, 831 , — , — ,," 19,434 ", — , — ,," 37,462 ", — , — 
,1998–99,," 58,525 ",, 77 , 37 , 40 ,," 1,380 ", 697 , 683 ,, 870 , 391 , 479 ,," 18,515 "," 8,004 "," 10,511 ",," 37,683 "," 18,290 "," 19,393 "
,1999–2000,," 59,227 ",, 70 , 37 , 33 ,," 1,518 ", 752 , 766 ,, 983 , 491 , 492 ,," 18,773 "," 8,106 "," 10,667 ",," 37,883 "," 18,432 "," 19,451 "
,2000–01,," 62,563 ",, 89 , 43 , 46 ,," 1,709 ", 854 , 855 ,," 1,085 ", 526 , 559 ,," 20,180 "," 8,871 "," 11,309 ",," 39,500 "," 19,157 "," 20,343 "
,2001–02,," 62,499 ",, 82 , 37 , 45 ,," 1,988 ", 988 ," 1,000 ",," 1,281 ", 666 , 615 ,," 19,795 "," 8,840 "," 10,955 ",," 39,353 "," 19,284 "," 20,069 "
,2002–03,," 65,983 ",, 81 , 39 , 42 ,," 2,151 "," 1,052 "," 1,099 ",," 1,593 ", 770 , 823 ,," 21,357 "," 9,391 "," 11,966 ",," 40,801 "," 20,076 "," 20,725 "
,2003–04,," 66,890 ",, 81 , 36 , 45 ,," 2,177 "," 1,089 "," 1,089 ",," 1,867 ", 936 , 931 ,," 21,266 "," 9,476 "," 11,790 ",," 41,499 "," 20,573 "," 20,926 "
,2004–05,," 68,550 ",, 98 , 47 , 51 ,," 2,250 "," 1,131 "," 1,119 ",," 2,122 "," 1,065 "," 1,057 ",," 22,030 "," 9,730 "," 12,300 ",," 41,289 "," 20,375 "," 20,914 "
,2005–06,," 73,498 ",, 82 , 50 , 32 ,," 2,625 "," 1,359 "," 1,266 ",," 3,003 "," 1,447 "," 1,556 ",," 24,829 "," 10,891 "," 13,938 ",," 42,959 "," 21,143 "," 21,816 "
,2006–07,," 77,829 ",, 94 , 46 , 48 ,," 2,798 "," 1,406 "," 1,392 ",," 3,515 "," 1,772 "," 1,743 ",," 26,195 "," 11,642 "," 14,553 ",," 43,936 "," 21,638 "," 22,298 "
,2007–08,," 83,505 ",, 145 , 73 , 72 ,," 2,868 "," 1,469 "," 1,399 ",," 4,309 "," 2,075 "," 2,234 ",," 29,010 "," 12,878 "," 16,132 ",," 45,701 "," 22,541 "," 23,160 "
,2008–09,," 88,003 ",, 140 , 70 , 70 ,," 3,101 "," 1,537 "," 1,564 ",," 5,052 "," 2,445 "," 2,607 ",," 31,949 "," 14,341 "," 17,608 ",," 45,921 "," 22,913 "," 23,008 "
,,,,,,,,,,,,,,,,,,,,,,,
Hawaii,1992–93,," 9,160 ",, 29 , — , — ,," 6,775 ", — , — ,, 521 , — , — ,, 137 , — , — ,," 1,698 ", — , — 
,1993–94,," 8,854 ",, 29 , — , — ,," 6,501 ", — , — ,, 484 , — , — ,, 122 , — , — ,," 1,718 ", — , — 
,1994–95,," 9,369 ",, 26 , — , — ,," 6,897 ", — , — ,, 459 , — , — ,, 172 , — , — ,," 1,815 ", — , — 
,1995–96,," 9,407 ",, 31 , — , — ,, 693 , — , — ,, 456 , — , — ,, 171 , — , — ,," 1,811 ", — , — 
,1996–97,," 9,387 ",, 21 , — , — ,," 6,931 ", — , — ,, 466 , — , — ,, 177 , — , — ,," 1,792 ", — , — 
,1997–98,," 8,929 ",, 1 , — , — ,," 6,591 ", — , — ,, 441 , — , — ,, 136 , — , — ,," 1,760 ", — , — 
,1998–99,," 9,670 ",, 26 , 18 , 8 ,," 7,205 "," 3,522 "," 3,683 ",, 470 , 214 , 256 ,, 145 , 68 , 77 ,," 1,824 ", 935 , 889 
,1999–2000,," 9,714 ",, 27 , 14 , 13 ,," 7,248 "," 3,589 "," 3,659 ",, 396 , 190 , 206 ,, 161 , 83 , 78 ,," 1,882 ", 934 , 948 
,2000–01,," 10,437 ",, 27 , 11 , 16 ,," 7,841 "," 3,884 "," 3,957 ",, 491 , 253 , 238 ,, 172 , 72 , 100 ,," 1,906 ", 943 , 963 
,2001–02,," 10,102 ",, 33 , 19 , 14 ,," 7,534 "," 3,784 "," 3,750 ",, 441 , 212 , 229 ,, 177 , 98 , 79 ,," 1,917 ", 930 , 987 
,2002–03,," 10,452 ",, 34 , 17 , 17 ,," 7,771 "," 3,867 "," 3,904 ",, 467 , 209 , 258 ,, 167 , 77 , 90 ,," 2,013 "," 1,026 ", 987 
,2003–04,," 10,013 ",, 35 , 13 , 22 ,," 7,385 "," 3,738 "," 3,647 ",, 477 , 266 , 211 ,, 192 , 99 , 93 ,," 1,924 ", 987 , 937 
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Hawaii—Continued,2004–05,," 10,324 ",, 32 , 15 , 17 ,," 7,669 "," 3,881 "," 3,788 ",, 465 , 262 , 203 ,, 167 , 83 , 84 ,," 1,991 ", 969 ," 1,022 "
,2005–06,," 10,922 ",, 27 , 13 , 14 ,," 8,197 "," 4,120 "," 4,077 ",, 429 , 222 , 207 ,, 201 , 97 , 104 ,," 2,068 "," 1,086 ", 982 
,2006–07,," 11,063 ",, 44 , 25 , 19 ,," 8,301 "," 4,156 "," 4,145 ",, 450 , 217 , 233 ,, 197 , 97 , 100 ,," 2,071 "," 1,068 "," 1,003 "
,2007–08,," 11,613 ",, 53 , 26 , 27 ,," 8,718 "," 4,376 "," 4,342 ",, 468 , 234 , 234 ,, 217 , 121 , 96 ,," 2,157 "," 1,056 "," 1,101 "
,2008–09,," 11,508 ",, 57 , 19 , 38 ,," 8,673 "," 4,533 "," 4,140 ",, 487 , 256 , 231 ,, 226 , 117 , 109 ,," 2,065 "," 1,101 ", 964 
,,,,,,,,,,,,,,,,,,,,,,,
Idaho,1992–93,," 12,734 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1993–94,," 12,974 ",, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — ,, — , — , — 
,1994–95,," 13,281 ",, 133 , — , — ,, 163 , — , — ,, 519 , — , — ,, 33 , — , — ,," 12,433 ", — , — 
,1995–96,," 14,198 ",, 117 , — , — ,, 169 , — , — ,, 548 , — , — ,, 41 , — , — ,," 13,323 ", — , — 
,1996–97,," 14,667 ",, 140 , — , — ,, 160 , — , — ,, 645 , — , — ,, 39 , — , — ,," 13,683 ", — , — 
,1997–98,," 15,407 ",, 141 , — , — ,, 206 , — , — ,, 716 , — , — ,, 46 , — , — ,," 14,271 ", — , — 
,1998–99,," 15,523 ",, — , — , — ,, 191 , 90 , 101 ,, 770 , 390 , 380 ,, 47 , 27 , 20 ,," 14,381 "," 7,226 "," 7,155 "
,1999–2000,," 15,716 ",, 119 , — , — ,, 197 , — , — ,, 865 , — , — ,, 58 , — , — ,," 14,477 ", — , — 
,2000–01,," 16,170 ",, 130 , 69 , 61 ,, 234 , 102 , 132 ,, 948 , 434 , 514 ,, 64 , 40 , 24 ,," 14,792 "," 7,451 "," 7,341 "
,2001–02,," 15,941 ",, 133 , 63 , 70 ,, 224 , 112 , 112 ,, 973 , 470 , 503 ,, 70 , 33 , 37 ,," 14,541 "," 7,287 "," 7,254 "
,2002–03,," 15,874 ",, 191 , 77 , 114 ,, 248 , 127 , 121 ,," 1,063 ", 489 , 574 ,, 76 , 39 , 37 ,," 14,296 "," 7,281 "," 7,015 "
,2003–04,," 15,858 ",, 151 , 72 , 79 ,, 243 , 122 , 121 ,," 1,135 ", 519 , 616 ,, 80 , 44 , 36 ,," 14,249 "," 7,231 "," 7,018 "
,2004–05,," 15,547 ",, 182 , 86 , 96 ,, 289 , 147 , 142 ,," 1,175 ", 548 , 627 ,, 79 , 40 , 40 ,," 13,822 "," 6,892 "," 6,930 "
,2005–06,," 16,096 ",, 203 , 97 , 106 ,, 251 , 129 , 122 ,," 1,359 ", 655 , 704 ,, 91 , 43 , 48 ,," 14,192 "," 7,029 "," 7,163 "
,2006–07,," 16,242 ",, 202 , 95 , 107 ,, 279 , 121 , 158 ,," 1,446 ", 703 , 743 ,, 129 , 70 , 59 ,," 14,186 "," 7,110 "," 7,076 "
,2007–08,," 16,567 ",, 202 , 91 , 111 ,, 279 , 143 , 136 ,," 1,632 ", 775 , 857 ,, 133 , 77 , 56 ,," 14,321 "," 7,135 "," 7,186 "
,2008–09,," 16,807 ",, 198 , 90 , 108 ,, 297 , 143 , 154 ,," 1,778 ", 841 , 937 ,, 181 , 100 , 81 ,," 14,353 "," 7,197 "," 7,156 "
,,,,,,,,,,,,,,,,,,,,,,,
Illinois,1992–93,," 102,742 ",, 187 , — , — ,," 3,705 ", — , — ,," 7,079 ", — , — ,," 16,017 ", — , — ,," 75,754 ", — , — 
,1993–94,," 103,628 ",, 139 , — , — ,," 3,746 ", — , — ,," 7,782 ", — , — ,," 16,045 ", — , — ,," 75,916 ", — , — 
,1994–95,," 102,126 ",, 143 , — , — ,," 3,929 ", — , — ,," 7,983 ", — , — ,," 15,598 ", — , — ,," 74,473 ", — , — 
,1995–96,," 105,164 ",, 220 , — , — ,," 4,089 ", — , — ,," 8,263 ", — , — ,," 15,411 ", — , — ,," 77,181 ", — , — 
,1996–97,," 104,626 ",, 158 , — , — ,," 4,063 ", — , — ,," 8,459 ", — , — ,," 15,597 ", — , — ,," 76,349 ", — , — 
,1997–98,," 110,170 ",, 269 , — , — ,," 4,380 ", — , — ,," 9,377 ", — , — ,," 16,472 ", — , — ,," 79,672 ", — , — 
,1998–99,," 114,611 ",, 225 , 109 , 116 ,," 4,816 "," 2,481 "," 2,335 ",," 10,302 "," 4,958 "," 5,344 ",," 17,390 "," 7,503 "," 9,887 ",," 81,878 "," 41,388 "," 40,490 "
,1999–2000,," 112,556 ",, 165 , 80 , 85 ,," 4,731 "," 2,473 "," 2,258 ",," 10,467 "," 5,056 "," 5,411 ",," 16,964 "," 7,555 "," 9,409 ",," 80,229 "," 40,688 "," 39,541 "
,2000–01,," 111,835 ",, 206 , 105 , 101 ,," 4,750 "," 2,366 "," 2,384 ",," 10,873 "," 5,284 "," 5,589 ",," 16,416 "," 7,285 "," 9,131 ",," 79,590 "," 40,042 "," 39,548 "
,2001–02,," 110,624 ",, 172 , 45 , 127 ,," 4,889 "," 2,488 "," 2,401 ",," 10,855 "," 5,177 "," 5,678 ",," 15,498 "," 6,880 "," 8,618 ",," 79,210 "," 40,166 "," 39,044 "
,2002–03,," 116,657 ",, 433 , 207 , 226 ,," 5,234 "," 2,757 "," 2,477 ",," 12,242 "," 5,796 "," 6,446 ",," 16,294 "," 7,201 "," 9,093 ",," 82,454 "," 41,516 "," 40,938 "
,2003–04,," 117,507 ",, 234 , 119 , 115 ,," 5,177 "," 2,687 "," 2,490 ",," 13,098 "," 6,155 "," 6,943 ",," 15,886 "," 7,084 "," 8,802 ",," 83,112 "," 41,941 "," 41,171 "
,2004–05,," 124,763 ",, 255 , 130 , 125 ,," 5,427 "," 2,769 "," 2,658 ",," 14,561 "," 6,881 "," 7,680 ",," 18,341 "," 8,224 "," 10,117 ",," 86,179 "," 43,685 "," 42,494 "
,2005–06,," 126,817 ",, 252 , 128 , 124 ,," 5,816 "," 2,990 "," 2,826 ",," 15,764 "," 7,349 "," 8,415 ",," 19,482 "," 8,611 "," 10,871 ",," 85,503 "," 43,231 "," 42,272 "
See notes at end of table.,,,,,,,,,,,,,,,,,,,,,,,
"Table 2.  Number of public high school graduates, by race/ethnicity, gender, and state:  School years 1992–93 through 2008–09—Continued",,,,,,,,,,,,,,,,,,,,,,,
,,,Number of graduates,,,,,,,,,,,,,,,,,,,,
,School,,Total1,,American Indian/Alaska Native,,,,Asian/Pacific Islander,,,,Hispanic,,,,Black,,,,White,,
State,year,,,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female,,Total2,Male,Female
Illinois—Continued,2006–07,," 130,220 ",, 422 , 200 , 222 ,," 5,963 "," 3,047 "," 2,916 ",," 16,128 "," 7,584 "," 8,544 ",," 21,116 "," 9,383 "," 11,733 ",," 85,552 "," 43,009 "," 42,543 "
,2007–08,," 135,143 ",, 318 , 165 , 153 ,," 6,000 "," 3,027 "," 2,973 ",," 18,411 "," 8,923 "," 9,488 ",," 21,728 "," 9,557 "," 12,171 ",," 87,097 "," 43,834 "," 43,263 "
,2008–09,," 131,670 ",, 242 , 113 , 129 ,," 5,600 "," 2,858 "," 2,742 ",," 19,616 "," 9,350 "," 10,266 ",," 21,887 "," 9,879 "," 12,008 ",," 82,749 "," 41,701 "," 41,048 "
,,,,,,,,,,,,,,,,,,,,,,,
Indiana,1992–93,," 56,630 ",, 74 , — , — ,," 4,888 ", — , — ,, 510 , — , — ,, 963 , — , — ,," 50,195 ", — , — 
,1993–94,," 56,982 ",, 23 , — , — ,, 399 , — , — ,, 920 , — , — ,," 4,663 ", — , — ,," 50,977 ", — , — 
,1994–95,," 54,650 ",, 52 , — , — ,, 396 , — , — ,, 882 , — , — ,," 4,136 ", — , — ,," 49,184 ", — , — 
,1995–96,," 56,058 ",, 38 , — , — ,, 421 , — , — ,, 991 , — , — ,," 4,597 ", — , — ,," 50,011 ", — , — 
,1996–97,," 56,330 ",, 101 , — , — ,, 561 , — , — ,," 1,143 ", — , — ,," 4,416 ", — , — ,," 50,109 ", — , — 
,1997–98,," 57,463 ",, 90 , — , — ,, 514 , — , — ,," 1,115 ", — , — ,," 4,858 ", — , — ,," 50,886 ", — , — 
,1998–99,," 58,899 ",, 99 , — , — ,, 565 , — , — ,," 1,199 ", — , — ,," 4,963 ", — , — ,," 52,118 ", — , — 
,1999–2000,," 58,964 ",, 79 , — , — ,, 675 , — , — ,," 1,252 ", — , — ,," 5,108 ", — , — ,," 51,919 ", — , — 
,2000–01,," 57,012 ",, 68 , — , — ,, 626 , — , — ,," 1,186 ", — , — ,," 4,327 ", — , — ,," 50,805 ", — , — 
,2001–02,," 56,172 ",, 95 , 54 , 41 ,, 621 , 311 , 310 ,," 1,304 ", 639 , 665 ,," 4,358 "," 1,948 "," 2,410 ",," 49,794 "," 25,024 "," 24,770 "
,2002–03,," 56,722 ",, 141 , 55 , 86 ,, 657 , 346 , 311 ,," 1,428 ", 692 , 736 ,," 4,650 "," 2,044 "," 2,606 ",," 49,846 "," 24,876 "," 24,970 "
,2003–04,," 57,897 ",, 110 , 53 , 57 ,, 724 , 374 , 350 ,," 1,474 ", 660 , 814 ,," 4,669 "," 2,015 "," 2,654 ",," 50,920 "," 25,208 "," 25,712 "
,2004–05,," 56,008 ",, 120 , 58 , 62 ,, 696 , 348 , 348 ,," 1,602 ", 772 , 830 ,," 4,342 "," 1,897 "," 2,445 ",," 49,248 "," 24,288 "," 24,960 "
,2005–06,," 57,920 ",, 138 , 77 , 61 ,, 804 , 406 , 398 ,," 1,953 ", 961 , 992 ,," 5,140 "," 2,285 "," 2,855 ",," 49,885 "," 24,778 "," 25,107 "
,2006–07,," 59,887 ",, 123 , 59 , 64 ,, 821 , 413 , 408 ,," 2,161 "," 1,026 "," 1,135 ",," 5,279 "," 2,279 "," 3,000 ",," 50,578 "," 24,936 "," 25,642 "
,2007–08,," 61,901 ",, 141 , 69 , 72 ,, 844 , 428 , 416 ,," 2,433 "," 1,145 "," 1,288 ",," 5,564 "," 2,432 "," 3,132 ",," 51,810 "," 25,532 "," 26,278 "
,2008–09,," 63,663 ",, 140 , 60 , 80 ,, 834 , 423 , 411 ,," 2,700 "," 1,311 "," 1,389 ",," 6,070 "," 2,607 "," 3,463 ",," 52,568 "," 25,828 "," 26,740 "
,,,,,,,,,,,,,,,,,,,,,,,
Iowa,1992–93,," 29,224 ",, 143 , — , — ,, 455 , — , — ,, 356 , — , — ,, 514 , — , — ,," 27,756 ", — , — 
,1993–94,," 30,677 ",, 45 , — , — ,, 455 , — , — ,, 342 , — , — ,, 529 , — , — ,," 29,306 ", — , — 
,1994–95,," 30,247 ",, 59 , — , — ,, 485 , — , — ,, 419 , — , — ,, 717 , — , — ,," 28,567 ", — , — 
,1995–96,," 31,268 ",, 69 , — , — ,, 562 , — , — ,, 403 , — , — ,, 580 , — , — ,," 29,654 ", — , — 
,1996–97,," 31,689 ",, 55 , — , — ,, 503 , — , — ,, 404 , — , — ,, 647 , — , — ,," 30,080 ", — , — 
,1997–98,," 32,986 ",, 73 , — , — ,, 555 , — , — ,, 524 , — , — ,, 614 , — , — ,," 31,220 ", — , — 
,1998–99,," 34,189 ",, 84 , 37 , 47 ,, 508 , 232 , 276 ,, 531 , 258 , 273 ,, 696 , 312 , 384 ,," 34,189 "," 17,264 "," 16,925 "
,1999–2000,," 34,378 ",, 90 , 36 , 54 ,, 496 , 236 , 260 ,, 500 , 253 , 247 ,, 673 , 317 , 356 ,," 32,619 "," 16,301 "," 16,318 "
,2000–01,," 33,926 ",, 74 , 38 , 36 ,, 547 , 254 , 293 ,, 537 , 264 , 273 ,, 734 , 346 , 388 ,," 32,034 "," 16,079 "," 15,955 "
